,happiness_score,economy_GDP_per_capita,family,health_life_expectancy,freedom,trust_government_corruption,generosity,Component 1,Component 2,Component 3,Segment K-means PCA,Segment
124,-0.90758739422587,-1.4047631733470134,-0.10449318576689298,-0.8055879550603602,-0.12201766023037106,-0.6537360029378587,1.5048817356500197,1.6269153717759155,1.19534456102376,-1.3706211081083985,1,low
125,-0.9524316360609578,-1.2311734284574027,-1.338943539564377,-1.019064586697859,0.12803527408250917,1.3549357535287354,-0.18007675418908747,1.5837882118843878,1.4151749145337604,1.4337982095937483,1,low
126,-0.9694724479582914,-0.4775264502472253,-0.7772806182565346,0.5039484196132942,-1.5714045570198272,-0.8286580605947672,-1.0670429230909737,1.6059738568079271,-1.5007919709270743,0.13811340534381517,1,low
127,-0.9856163750189229,0.04030136433345965,0.21689067776571838,-2.3269409564598686,0.34970697356018854,-0.05517599646359969,-0.8412728668145216,1.3633839758196,-0.020880254898739094,0.8929909037891468,1,low
128,-1.0080384959364663,-1.619923456826154,-0.983867185616088,-0.5229306187300714,-0.005252853899246362,0.5366180717309955,5.147524784844071,1.4307685574806834,4.558120070234115,-2.692756514766627,1,low
129,-1.0170073443034846,-0.5379864209653303,-1.9655935077010178,0.5012924117546629,-0.22815570283324704,2.277448884833298,-1.2669958355568414,0.7900322258435067,0.6662254729210779,2.7102311426048202,1,low
130,-1.0214917684869933,-2.2060014093896485,-1.8875240614405462,-1.5888197724970858,-0.06765269213280548,-0.5510741661077597,1.1224761222945867,3.057097552671335,1.7641263896720845,-0.24654126879761923,1,low
131,-1.0403263500577302,-0.323492552974911,-0.04290574157463109,0.4133121514374977,0.6238645182810479,-0.3524262182168301,1.789563395252637,0.27718331307530464,1.2898286155426422,-1.2352957912301192,1,low
132,-1.0573671619550638,-1.2719626523360177,-0.44169127227839444,-1.5539596693525486,0.3376546683561988,-0.6585172659888212,0.03867589051468882,2.0218601859070526,0.5490003399094756,-0.03756907178108197,1,low
133,-1.0878612464029234,0.08306685483379911,0.22144371701107976,0.6557973689059864,-0.8754811274991391,-1.1018215420723945,-0.7147861890848134,0.7709297391576804,-1.5400169206011673,-0.4545637357712642,2,medium
134,-1.1093864824837656,-0.21649839726852635,-0.8686752927084321,0.035910034775091935,-1.7372209495843938,-0.6099829353960327,-0.7693660568722902,1.7865562531552723,-1.1683606435810479,0.20103995216067208,1,low
135,-1.2143220083778714,-0.9870355611411162,-1.0692214946691387,-0.8624846234069797,-0.5525311859040632,-0.47195779449089087,-0.9564970321436395,2.2172715660274323,-0.41532205350699497,0.7408369988119596,1,low
136,-1.2537849411927486,-0.5014944279967438,-0.5244655257590732,-1.8327989943860545,-2.1845817836077486,-0.5379933521004097,-0.6781397064275074,2.8232660689078335,-0.8277463298480555,0.1642484414491074,1,low
137,-1.2878665649874157,-1.6436846159757246,0.006297435870246552,-1.6709485155007036,-0.3396071273002474,-0.06618192273185283,-0.11899928309357764,2.261349106501192,0.5072894348090071,-0.04029172726344228,1,low
138,-1.2932478740076265,-0.6833109571953937,-1.1239490263983885,-1.236525230123305,-0.17055086774536168,-0.1262634546552675,-0.6743277791534614,2.064590069556531,0.11712810257851947,0.9727271301918664,1,low
139,-1.3228450736187845,-1.693504918718732,-0.7298683029148326,-1.0180685837508723,-1.3724767238141928,0.6147421057335137,-0.23656258561358734,2.47378015956354,0.45458533648194804,0.3947689669774948,1,low
140,-1.3452671945363284,-1.7579404025247247,0.3029431195030577,-1.11990988508027,0.10555059716969009,-0.5249125380930597,0.7705659271315213,1.9042455143990102,0.8825653400834049,-0.9864164902655296,1,low
